timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1586422407066,59,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-1,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,59,0,27
1586422407165,51,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-2,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,51,0,18
1586422407264,55,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-3,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,55,0,20
1586422407364,47,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-4,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,47,0,17
1586422407465,50,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-5,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,50,0,17
1586422407564,51,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-6,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,51,0,19
1586422407664,49,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-7,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,49,0,16
1586422407764,56,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-8,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,56,0,28
1586422407865,46,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-9,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,46,0,19
1586422407965,61,HTTP Request,200,OK,#O: Auth Token Service  - Thread Group 1-10,text,true,,636,321,1,1,https://planogram.dev.tuputech.com/v1/api/pi/auth/token/8rqv15ecqsfgkom3r18uehafr875rc9j638c7gfe,61,0,31
1586422408033,98,HTTP Request,200,OK,#A: KPIs at HOME   2-1,text,true,,634,265,2,2,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,97,0,8
1586422408132,70,HTTP Request,200,OK,#A: KPIs at HOME   2-2,text,true,,634,265,1,1,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,69,0,8
1586422408235,75,HTTP Request,200,OK,#A: KPIs at HOME   2-3,text,true,,634,265,1,1,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,74,0,9
1586422408333,72,HTTP Request,200,OK,#A: KPIs at HOME   2-4,text,true,,634,265,1,1,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,70,0,9
1586422408432,77,HTTP Request,200,OK,#A: KPIs at HOME   2-5,text,true,,634,265,1,1,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,74,0,9
1586422408533,71,HTTP Request,200,OK,#A: KPIs at HOME   2-6,text,true,,634,265,1,1,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,69,0,7
1586422408633,78,HTTP Request,200,OK,#A: KPIs at HOME   2-7,text,true,,634,265,1,1,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,76,0,12
1586422408734,74,HTTP Request,200,OK,#A: KPIs at HOME   2-8,text,true,,634,265,1,1,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,73,0,13
1586422408831,75,HTTP Request,200,OK,#A: KPIs at HOME   2-9,text,true,,634,265,1,1,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,73,0,7
1586422408932,74,HTTP Request,200,OK,#A: KPIs at HOME   2-10,text,true,,634,265,1,1,http://10.32.186.150:7006/ords/space/pogc/get_kpi_home/,72,0,7
1586422409008,59,HTTP Request,200,OK,#B: Recognition Result  3-1,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,57,0,6
1586422409108,64,HTTP Request,200,OK,#B: Recognition Result  3-2,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,63,0,8
1586422409209,61,HTTP Request,200,OK,#B: Recognition Result  3-3,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,60,0,9
1586422409309,62,HTTP Request,200,OK,#B: Recognition Result  3-4,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,61,0,10
1586422409407,60,HTTP Request,200,OK,#B: Recognition Result  3-5,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,58,0,7
1586422409508,73,HTTP Request,200,OK,#B: Recognition Result  3-6,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,71,0,10
1586422409607,58,HTTP Request,200,OK,#B: Recognition Result  3-7,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,57,0,7
1586422409706,62,HTTP Request,200,OK,#B: Recognition Result  3-8,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,61,0,9
1586422409810,61,HTTP Request,200,OK,#B: Recognition Result  3-9,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,59,0,8
1586422409907,58,HTTP Request,200,OK,#B: Recognition Result  3-10,text,true,,375,329,1,1,http://10.32.186.150:7006/ords/space/pogc/recognition_result/,57,0,8
1586422409971,1365,HTTP Request,200,OK,#D: POG Search & Recommendation  4-1,text,true,,607,315,10,10,http://10.32.186.150:7006/ords/space/pogc/recommendation/,1362,0,10
1586422410070,1358,HTTP Request,200,OK,#D: POG Search & Recommendation  4-2,text,true,,607,315,9,9,http://10.32.186.150:7006/ords/space/pogc/recommendation/,1346,0,8
1586422410171,1269,HTTP Request,200,OK,#D: POG Search & Recommendation  4-3,text,true,,607,315,8,8,http://10.32.186.150:7006/ords/space/pogc/recommendation/,1258,0,10
1586422410271,1310,HTTP Request,200,OK,#D: POG Search & Recommendation  4-4,text,true,,607,315,7,7,http://10.32.186.150:7006/ords/space/pogc/recommendation/,1302,0,10
1586422410370,1820,HTTP Request,200,OK,#D: POG Search & Recommendation  4-5,text,true,,607,315,6,6,http://10.32.186.150:7006/ords/space/pogc/recommendation/,1811,0,9
1586422410571,1689,HTTP Request,200,OK,#D: POG Search & Recommendation  4-7,text,true,,607,315,5,5,http://10.32.186.150:7006/ords/space/pogc/recommendation/,1687,0,9
1586422410672,1609,HTTP Request,200,OK,#D: POG Search & Recommendation  4-8,text,true,,607,315,4,4,http://10.32.186.150:7006/ords/space/pogc/recommendation/,1607,0,9
1586422410471,1819,HTTP Request,200,OK,#D: POG Search & Recommendation  4-6,text,true,,607,315,3,3,http://10.32.186.150:7006/ords/space/pogc/recommendation/,1818,0,9
1586422410871,1493,HTTP Request,200,OK,#D: POG Search & Recommendation  4-10,text,true,,607,315,2,2,http://10.32.186.150:7006/ords/space/pogc/recommendation/,1491,0,8
